,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
9749,Ivan,2004,9,12,18,19.1,-82.1,hurricane,4,130,920,270,125
9750,Ivan,2004,9,13,0,19.5,-82.8,hurricane,5,140,916,300,130
9751,Ivan,2004,9,13,6,19.9,-83.5,hurricane,5,140,920,300,130
9752,Ivan,2004,9,13,12,20.4,-84.1,hurricane,5,140,915,305,130
9753,Ivan,2004,9,13,18,20.9,-84.7,hurricane,5,140,912,330,170
9754,Ivan,2004,9,13,21,21.2,-84.8,hurricane,5,140,910,NA,NA
9755,Ivan,2004,9,14,0,21.6,-85.1,hurricane,5,140,914,325,160
9756,Ivan,2004,9,14,1,21.7,-85.2,hurricane,5,140,916,NA,NA
9757,Ivan,2004,9,14,6,22.4,-85.6,hurricane,5,140,924,325,160
9758,Ivan,2004,9,14,12,23,-86,hurricane,4,125,930,375,160
9759,Ivan,2004,9,14,18,23.7,-86.5,hurricane,4,120,931,375,165
9760,Ivan,2004,9,15,0,24.7,-87,hurricane,4,120,928,375,165
9761,Ivan,2004,9,15,6,25.6,-87.4,hurricane,4,120,935,375,165
9762,Ivan,2004,9,15,12,26.7,-87.9,hurricane,4,115,939,425,165
9763,Ivan,2004,9,15,18,27.9,-88.2,hurricane,4,115,937,400,165
9764,Ivan,2004,9,16,0,28.9,-88.2,hurricane,3,110,931,400,165
9765,Ivan,2004,9,16,6,30,-87.9,hurricane,3,105,943,350,165
9766,Ivan,2004,9,16,6,30.2,-87.9,hurricane,3,105,946,NA,NA
9767,Ivan,2004,9,16,12,31.4,-87.7,hurricane,1,70,965,325,80
9826,Jeanne,2004,9,16,11,18.6,-68.3,hurricane,1,70,985,NA,NA
9827,Jeanne,2004,9,16,12,18.6,-68.5,hurricane,1,70,984,55,20
9828,Jeanne,2004,9,16,18,18.8,-69,hurricane,1,65,988,120,20
9844,Jeanne,2004,9,20,18,27.2,-71.4,hurricane,1,75,984,170,40
9845,Jeanne,2004,9,21,0,27.4,-70.8,hurricane,1,75,982,180,40
9846,Jeanne,2004,9,21,6,27.6,-70.2,hurricane,1,75,972,195,75
9847,Jeanne,2004,9,21,12,27.6,-69.5,hurricane,1,75,972,195,70
9848,Jeanne,2004,9,21,18,27.4,-69.2,hurricane,1,75,972,195,70
9849,Jeanne,2004,9,22,0,27.2,-68.9,hurricane,1,80,972,190,70
9850,Jeanne,2004,9,22,6,26.8,-68.7,hurricane,2,85,968,210,70
9851,Jeanne,2004,9,22,12,26.5,-68.5,hurricane,2,85,968,220,70
9852,Jeanne,2004,9,22,18,26.2,-68.8,hurricane,2,85,967,220,70
9853,Jeanne,2004,9,23,0,25.7,-69,hurricane,2,85,966,220,70
9854,Jeanne,2004,9,23,6,25.5,-69.3,hurricane,2,85,966,220,70
9855,Jeanne,2004,9,23,12,25.5,-69.6,hurricane,1,80,966,220,70
9856,Jeanne,2004,9,23,18,25.8,-70,hurricane,1,75,966,220,70
9857,Jeanne,2004,9,24,0,26,-70.4,hurricane,1,70,966,220,70
9858,Jeanne,2004,9,24,6,26.1,-71.2,hurricane,1,75,969,225,70
9859,Jeanne,2004,9,24,12,26.2,-72.2,hurricane,1,80,969,235,75
9860,Jeanne,2004,9,24,18,26.4,-73.1,hurricane,2,85,968,235,75
9861,Jeanne,2004,9,25,0,26.4,-74.3,hurricane,2,85,964,285,105
9862,Jeanne,2004,9,25,6,26.5,-75.6,hurricane,2,90,960,285,105
9863,Jeanne,2004,9,25,12,26.6,-76.9,hurricane,3,100,957,255,105
9864,Jeanne,2004,9,25,14,26.7,-77.3,hurricane,3,100,956,NA,NA
9865,Jeanne,2004,9,25,18,26.9,-78.2,hurricane,3,105,952,270,105
9866,Jeanne,2004,9,26,0,27.1,-79.4,hurricane,3,105,951,305,120
9867,Jeanne,2004,9,26,4,27.2,-80.2,hurricane,3,105,950,NA,NA
9868,Jeanne,2004,9,26,6,27.3,-80.6,hurricane,2,95,953,305,100
9869,Jeanne,2004,9,26,12,27.7,-81.6,hurricane,1,75,965,275,30
9889,Karl,2004,9,18,0,13.9,-37,hurricane,1,70,984,150,25
9890,Karl,2004,9,18,6,14.5,-38,hurricane,2,85,975,170,35
9891,Karl,2004,9,18,12,15,-38.8,hurricane,2,90,970,210,35
9892,Karl,2004,9,18,18,15.6,-39.7,hurricane,2,95,965,210,45
9893,Karl,2004,9,19,0,15.9,-40.8,hurricane,2,95,965,210,45
9894,Karl,2004,9,19,6,16,-41.6,hurricane,3,100,960,225,55
9895,Karl,2004,9,19,12,16.3,-42.4,hurricane,3,105,955,210,55
9896,Karl,2004,9,19,18,16.7,-43.4,hurricane,3,110,951,240,60
9897,Karl,2004,9,20,0,16.8,-44.5,hurricane,3,110,951,240,60
9898,Karl,2004,9,20,6,17,-45.2,hurricane,4,115,948,270,70
9899,Karl,2004,9,20,12,17.5,-46,hurricane,3,110,951,310,90
9900,Karl,2004,9,20,18,18.1,-46.5,hurricane,3,110,951,325,105
9901,Karl,2004,9,21,0,18.7,-47,hurricane,4,120,943,375,105
9902,Karl,2004,9,21,6,19.6,-47.3,hurricane,4,125,938,425,120
9903,Karl,2004,9,21,12,20.8,-47.8,hurricane,4,120,943,450,135
9904,Karl,2004,9,21,18,22.3,-48.3,hurricane,3,105,948,450,150
9905,Karl,2004,9,22,0,23.7,-48.8,hurricane,3,100,955,450,150
9906,Karl,2004,9,22,6,24.9,-49.4,hurricane,2,95,962,450,150
9907,Karl,2004,9,22,12,26.2,-49.5,hurricane,2,90,967,450,150
9908,Karl,2004,9,22,18,27.5,-48.7,hurricane,2,90,970,450,150
9909,Karl,2004,9,23,0,29,-47.7,hurricane,2,95,965,475,125
9910,Karl,2004,9,23,6,30.7,-46.3,hurricane,3,110,951,500,125
9911,Karl,2004,9,23,12,32.5,-44.4,hurricane,3,105,953,525,125
9912,Karl,2004,9,23,18,34.5,-43,hurricane,2,90,955,550,125
9913,Karl,2004,9,24,0,36.8,-41.9,hurricane,1,80,957,550,125
9914,Karl,2004,9,24,6,39.5,-41.2,hurricane,1,75,959,575,125
9915,Karl,2004,9,24,12,42.6,-40.5,hurricane,1,70,961,600,140
9916,Karl,2004,9,24,18,45.5,-40.5,hurricane,1,65,962,675,140
9980,Lisa,2004,10,2,6,40.3,-41.6,hurricane,1,65,987,130,20
9981,Lisa,2004,10,2,12,41.6,-39.1,hurricane,1,65,987,130,20
10080,Cindy,2005,7,6,0,28.5,-90.3,hurricane,1,65,992,150,20
10081,Cindy,2005,7,6,3,29.2,-90.1,hurricane,1,65,991,NA,NA
10114,Dennis,2005,7,7,0,16.2,-73,hurricane,1,70,982,180,20
10115,Dennis,2005,7,7,6,16.7,-74.1,hurricane,1,80,972,190,20
10116,Dennis,2005,7,7,12,17.6,-74.9,hurricane,2,90,967,205,40
10117,Dennis,2005,7,7,18,18.5,-76.1,hurricane,3,100,957,210,60
10118,Dennis,2005,7,8,0,19.4,-77.1,hurricane,4,120,951,210,65
10119,Dennis,2005,7,8,2,19.9,-77.6,hurricane,4,120,956,NA,NA
10120,Dennis,2005,7,8,6,20.3,-78.4,hurricane,3,110,953,210,65
10121,Dennis,2005,7,8,12,20.9,-79.5,hurricane,4,130,938,220,65
10122,Dennis,2005,7,8,18,22,-80.6,hurricane,4,120,941,260,75
10123,Dennis,2005,7,8,18,22.1,-80.7,hurricane,4,120,941,NA,NA
10124,Dennis,2005,7,9,0,22.7,-81.6,hurricane,3,100,960,290,75
10125,Dennis,2005,7,9,6,23.4,-82.5,hurricane,1,75,973,290,75
10126,Dennis,2005,7,9,12,24.3,-83.4,hurricane,1,80,967,290,60
10127,Dennis,2005,7,9,18,25.2,-84.2,hurricane,2,90,962,325,50
10128,Dennis,2005,7,10,0,26.1,-85,hurricane,3,110,942,350,50
10129,Dennis,2005,7,10,6,27.2,-85.8,hurricane,4,125,935,350,50
10130,Dennis,2005,7,10,12,28.5,-86.3,hurricane,4,120,930,315,50
10131,Dennis,2005,7,10,18,29.9,-86.9,hurricane,3,110,942,250,40
10132,Dennis,2005,7,10,19,30.4,-87.1,hurricane,3,105,946,NA,NA
10175,Emily,2005,7,14,0,11.6,-60.2,hurricane,1,70,999,190,20
10176,Emily,2005,7,14,6,11.9,-61.5,hurricane,1,75,991,190,25
10177,Emily,2005,7,14,7,12,-61.8,hurricane,1,75,989,NA,NA
10178,Emily,2005,7,14,12,12.4,-63.2,hurricane,2,85,980,180,40
10179,Emily,2005,7,14,18,12.9,-64.9,hurricane,3,100,971,165,40
10180,Emily,2005,7,15,0,13.3,-66.7,hurricane,3,110,959,185,40
10181,Emily,2005,7,15,6,13.7,-68.4,hurricane,4,115,952,190,50
10182,Emily,2005,7,15,12,14.1,-70.1,hurricane,4,115,964,200,50
10183,Emily,2005,7,15,18,14.5,-71.8,hurricane,2,95,969,200,40
10184,Emily,2005,7,16,0,14.9,-73.4,hurricane,3,110,958,180,50
10185,Emily,2005,7,16,6,15.4,-75,hurricane,4,120,953,180,70
10186,Emily,2005,7,16,12,15.9,-76.5,hurricane,4,130,944,180,75
10187,Emily,2005,7,16,18,16.4,-78,hurricane,4,135,937,190,65
10188,Emily,2005,7,17,0,17.1,-79.5,hurricane,5,140,929,190,65
10189,Emily,2005,7,17,6,17.7,-81.2,hurricane,4,135,940,190,65
10190,Emily,2005,7,17,12,18.3,-82.8,hurricane,4,130,946,190,65
10191,Emily,2005,7,17,18,18.9,-84.3,hurricane,4,125,948,190,65
10192,Emily,2005,7,18,0,19.5,-85.8,hurricane,4,120,951,210,65
10193,Emily,2005,7,18,6,20.3,-87.3,hurricane,4,115,955,235,65
10194,Emily,2005,7,18,6,20.3,-87.4,hurricane,4,115,955,NA,NA
10195,Emily,2005,7,18,12,21.3,-88.9,hurricane,1,65,975,215,30
10196,Emily,2005,7,18,18,22,-90.3,hurricane,1,65,984,150,30
10197,Emily,2005,7,19,0,22.6,-91.5,hurricane,1,75,981,175,30
10198,Emily,2005,7,19,6,23.2,-92.8,hurricane,1,80,980,180,50
10199,Emily,2005,7,19,12,23.7,-94,hurricane,1,80,977,205,55
10200,Emily,2005,7,19,18,24.1,-95.1,hurricane,2,85,959,220,70
10201,Emily,2005,7,20,0,24.4,-96.1,hurricane,3,110,948,230,85
10202,Emily,2005,7,20,6,24.6,-96.9,hurricane,3,110,944,230,85
10203,Emily,2005,7,20,12,24.8,-97.6,hurricane,3,110,944,215,85
10342,Irene,2005,8,15,0,34.9,-69.5,hurricane,1,70,989,150,20
10343,Irene,2005,8,15,6,35.7,-68.7,hurricane,1,75,985,150,20
10344,Irene,2005,8,15,12,36.3,-67.7,hurricane,1,75,985,170,40
10345,Irene,2005,8,15,18,36.5,-66.5,hurricane,1,80,980,170,40
10346,Irene,2005,8,16,0,36.6,-65.1,hurricane,1,80,980,170,40
10347,Irene,2005,8,16,6,36.6,-64,hurricane,1,80,978,170,40
10348,Irene,2005,8,16,12,36.6,-63,hurricane,2,85,975,170,40
10349,Irene,2005,8,16,18,36.5,-62,hurricane,2,90,970,170,40
10350,Irene,2005,8,17,0,36.5,-61.3,hurricane,1,80,978,170,40
10351,Irene,2005,8,17,6,36.5,-60.6,hurricane,1,75,983,150,35
10352,Irene,2005,8,17,12,36.9,-59.1,hurricane,1,65,987,170,40
10353,Irene,2005,8,17,18,37.6,-57.3,hurricane,1,65,987,170,40
10393,Katrina,2005,8,25,22,26,-80.1,hurricane,1,70,984,NA,NA
10394,Katrina,2005,8,26,0,25.9,-80.3,hurricane,1,70,983,120,20
10395,Katrina,2005,8,26,6,25.4,-81.3,hurricane,1,65,987,115,20
10396,Katrina,2005,8,26,12,25.1,-82,hurricane,1,75,979,120,30
10397,Katrina,2005,8,26,18,24.9,-82.6,hurricane,2,85,968,130,35
10398,Katrina,2005,8,27,0,24.6,-83.3,hurricane,2,90,959,165,45
10399,Katrina,2005,8,27,6,24.4,-84,hurricane,2,95,950,220,65
10400,Katrina,2005,8,27,12,24.4,-84.7,hurricane,3,100,942,220,65
10401,Katrina,2005,8,27,18,24.5,-85.3,hurricane,3,100,948,230,80
10402,Katrina,2005,8,28,0,24.8,-85.9,hurricane,3,100,941,240,105
10403,Katrina,2005,8,28,6,25.2,-86.7,hurricane,4,125,930,300,150
10404,Katrina,2005,8,28,12,25.7,-87.7,hurricane,5,145,909,320,165
10405,Katrina,2005,8,28,18,26.3,-88.6,hurricane,5,150,902,360,180
10406,Katrina,2005,8,29,0,27.2,-89.2,hurricane,5,140,905,380,170
10407,Katrina,2005,8,29,6,28.2,-89.6,hurricane,4,125,913,350,160
10408,Katrina,2005,8,29,11,29.3,-89.6,hurricane,3,110,920,NA,NA
10409,Katrina,2005,8,29,12,29.5,-89.6,hurricane,3,110,923,350,150
10410,Katrina,2005,8,29,14,30.2,-89.6,hurricane,3,105,928,NA,NA
10411,Katrina,2005,8,29,18,31.1,-89.6,hurricane,1,80,948,280,80
10455,Maria,2005,9,4,6,27.5,-55.1,hurricane,1,65,987,130,20
10456,Maria,2005,9,4,12,28.6,-55.5,hurricane,1,65,987,150,30
10457,Maria,2005,9,4,18,29.6,-56,hurricane,1,75,980,150,30
10458,Maria,2005,9,5,0,30.2,-56.5,hurricane,1,75,980,150,30
10459,Maria,2005,9,5,6,30.9,-56.8,hurricane,1,80,977,155,30
10460,Maria,2005,9,5,12,31.5,-56.8,hurricane,2,85,975,180,40
10461,Maria,2005,9,5,18,32.1,-56.7,hurricane,2,90,970,180,40
10462,Maria,2005,9,6,0,32.6,-56.6,hurricane,3,100,962,180,40
10463,Maria,2005,9,6,6,33,-56.5,hurricane,2,90,970,180,35
10464,Maria,2005,9,6,12,33.5,-56,hurricane,1,80,975,200,35
10465,Maria,2005,9,6,18,33.9,-55.4,hurricane,1,75,980,200,35
10466,Maria,2005,9,7,0,34.4,-54.6,hurricane,1,65,987,200,60
10467,Maria,2005,9,7,6,34.8,-53.3,hurricane,1,70,983,280,90
10468,Maria,2005,9,7,12,35.6,-51.8,hurricane,1,75,980,375,150
10469,Maria,2005,9,7,18,36.5,-50.8,hurricane,1,75,980,375,150
10470,Maria,2005,9,8,0,37.2,-49.9,hurricane,1,70,982,375,135
10471,Maria,2005,9,8,6,37.9,-49,hurricane,1,65,985,375,135
10472,Maria,2005,9,8,12,38.7,-48,hurricane,1,65,985,400,75
10473,Maria,2005,9,8,18,39.1,-47.2,hurricane,1,65,985,400,75
10502,Nate,2005,9,7,12,28.9,-66.2,hurricane,1,65,987,180,40
10503,Nate,2005,9,7,18,29.3,-66,hurricane,1,70,985,180,40
10504,Nate,2005,9,8,0,29.6,-65.7,hurricane,1,75,984,180,40
10505,Nate,2005,9,8,6,30,-65,hurricane,1,75,982,180,40
10506,Nate,2005,9,8,12,30.5,-63.8,hurricane,1,75,982,180,40
10507,Nate,2005,9,8,18,31.4,-62.7,hurricane,1,75,982,180,40
10508,Nate,2005,9,9,0,32.6,-61.1,hurricane,1,80,979,300,45
10509,Nate,2005,9,9,6,33.4,-59.1,hurricane,1,70,985,330,100
10510,Nate,2005,9,9,12,34,-55.8,hurricane,1,65,986,330,45
10536,Ophelia,2005,9,9,0,28.6,-79.3,hurricane,1,65,990,120,20
10539,Ophelia,2005,9,9,18,29.8,-78.5,hurricane,1,65,983,140,25
10542,Ophelia,2005,9,10,12,31.5,-76.6,hurricane,1,65,976,225,25
10543,Ophelia,2005,9,10,18,31.7,-76.2,hurricane,1,70,977,240,25
10544,Ophelia,2005,9,11,0,31.8,-75.9,hurricane,1,70,977,240,55
10545,Ophelia,2005,9,11,6,31.7,-75.9,hurricane,1,75,978,260,55
10546,Ophelia,2005,9,11,12,31.6,-75.7,hurricane,1,70,978,260,55
10547,Ophelia,2005,9,11,18,31.4,-75.9,hurricane,1,65,978,280,50
10556,Ophelia,2005,9,14,0,32.6,-78.1,hurricane,1,65,985,220,75
10557,Ophelia,2005,9,14,6,32.9,-78,hurricane,1,70,980,220,75
10558,Ophelia,2005,9,14,12,33.4,-77.7,hurricane,1,75,980,220,75
10559,Ophelia,2005,9,14,18,33.9,-77.5,hurricane,1,75,979,220,75
10560,Ophelia,2005,9,15,0,34.2,-76.9,hurricane,1,75,979,220,65
10561,Ophelia,2005,9,15,6,34.5,-76.3,hurricane,1,70,982,220,65
10562,Ophelia,2005,9,15,12,34.7,-75.8,hurricane,1,65,984,220,65
10563,Ophelia,2005,9,15,18,34.7,-75.6,hurricane,1,65,986,220,35
10599,Philippe,2005,9,19,0,16.2,-55.8,hurricane,1,65,987,110,15
10600,Philippe,2005,9,19,6,16.7,-55.9,hurricane,1,65,987,100,15
10601,Philippe,2005,9,19,12,17.2,-56.2,hurricane,1,65,987,100,15
10602,Philippe,2005,9,19,18,17.5,-56.4,hurricane,1,65,987,105,15
10603,Philippe,2005,9,20,0,17.7,-56.6,hurricane,1,70,985,105,15
10604,Philippe,2005,9,20,6,17.9,-56.8,hurricane,1,65,987,140,15
10631,Rita,2005,9,20,12,23.7,-80.3,hurricane,1,70,985,180,25
10632,Rita,2005,9,20,18,23.9,-81.6,hurricane,2,85,975,205,65
10633,Rita,2005,9,21,0,24.1,-82.7,hurricane,2,95,967,205,65
10634,Rita,2005,9,21,6,24.2,-84,hurricane,3,110,955,205,70
10635,Rita,2005,9,21,12,24.2,-85.2,hurricane,4,120,941,240,80
10636,Rita,2005,9,21,18,24.3,-86.2,hurricane,5,145,920,275,100
10637,Rita,2005,9,22,0,24.5,-86.9,hurricane,5,150,897,300,110
10638,Rita,2005,9,22,3,24.7,-87.3,hurricane,5,155,895,NA,NA
10639,Rita,2005,9,22,6,24.8,-87.6,hurricane,5,155,897,300,110
10640,Rita,2005,9,22,12,25.2,-88.3,hurricane,5,140,908,300,150
10641,Rita,2005,9,22,18,25.6,-89.1,hurricane,4,125,913,280,110
10642,Rita,2005,9,23,0,26,-89.9,hurricane,4,120,915,290,110
10643,Rita,2005,9,23,6,26.5,-90.7,hurricane,4,115,924,300,115
10644,Rita,2005,9,23,12,27.1,-91.5,hurricane,4,115,927,310,120
10645,Rita,2005,9,23,18,27.8,-92.3,hurricane,3,110,930,310,120
10646,Rita,2005,9,24,0,28.6,-93,hurricane,3,105,931,300,120
10647,Rita,2005,9,24,6,29.4,-93.6,hurricane,3,100,935,300,120
10648,Rita,2005,9,24,7,29.7,-93.7,hurricane,3,100,937,NA,NA
10649,Rita,2005,9,24,12,30.5,-94.1,hurricane,1,65,949,210,60
10678,Stan,2005,10,4,6,19.2,-94.1,hurricane,1,65,987,165,30
10679,Stan,2005,10,4,12,18.6,-94.9,hurricane,1,70,977,165,30
10698,Vince,2005,10,9,18,34.1,-18.9,hurricane,1,65,988,140,30
10718,Wilma,2005,10,18,12,16.2,-80.3,hurricane,1,65,979,180,30
10719,Wilma,2005,10,18,18,16.6,-81.1,hurricane,1,75,975,195,30
10720,Wilma,2005,10,19,0,16.6,-81.8,hurricane,4,130,946,225,30
10721,Wilma,2005,10,19,6,17,-82.2,hurricane,5,150,892,230,45
10722,Wilma,2005,10,19,12,17.3,-82.8,hurricane,5,160,882,265,65
10723,Wilma,2005,10,19,18,17.4,-83.4,hurricane,5,140,892,350,90
10724,Wilma,2005,10,20,0,17.9,-84,hurricane,4,135,892,350,100
10725,Wilma,2005,10,20,6,18.1,-84.7,hurricane,4,130,901,350,100
10726,Wilma,2005,10,20,12,18.3,-85.2,hurricane,4,130,910,325,150
10727,Wilma,2005,10,20,18,18.6,-85.5,hurricane,4,130,917,325,150
10728,Wilma,2005,10,21,0,19.1,-85.8,hurricane,4,130,924,325,150
10729,Wilma,2005,10,21,6,19.5,-86.1,hurricane,4,130,930,325,150
10730,Wilma,2005,10,21,12,20.1,-86.4,hurricane,4,125,929,325,150
10731,Wilma,2005,10,21,18,20.3,-86.7,hurricane,4,120,926,325,150
10732,Wilma,2005,10,21,21,20.6,-86.8,hurricane,4,130,927,NA,NA
10733,Wilma,2005,10,22,0,20.6,-86.8,hurricane,4,120,930,325,150
10734,Wilma,2005,10,22,3,20.8,-86.9,hurricane,4,115,933,NA,NA
10735,Wilma,2005,10,22,6,20.8,-87,hurricane,3,110,935,325,150
10736,Wilma,2005,10,22,12,21,-87.1,hurricane,3,100,947,325,150
10737,Wilma,2005,10,22,18,21.3,-87.1,hurricane,2,85,958,325,150
10738,Wilma,2005,10,23,0,21.6,-87,hurricane,2,85,960,325,120
10739,Wilma,2005,10,23,6,21.8,-86.8,hurricane,2,85,962,350,100
10740,Wilma,2005,10,23,12,22.4,-86.1,hurricane,2,85,961,375,100
10741,Wilma,2005,10,23,18,23.1,-85.4,hurricane,2,90,963,350,125
10742,Wilma,2005,10,24,0,24,-84.3,hurricane,2,95,958,350,125
10743,Wilma,2005,10,24,6,25,-83.1,hurricane,3,110,953,375,150
10744,Wilma,2005,10,24,10,25.9,-81.7,hurricane,3,105,950,NA,NA
10745,Wilma,2005,10,24,12,26.2,-81,hurricane,2,95,950,400,150
10746,Wilma,2005,10,24,18,28,-78.8,hurricane,3,105,955,400,150
10747,Wilma,2005,10,25,0,30.1,-76,hurricane,3,110,955,450,150
10748,Wilma,2005,10,25,6,33.3,-72,hurricane,3,100,963,575,135
10749,Wilma,2005,10,25,12,36.8,-67.9,hurricane,2,90,970,575,135
10750,Wilma,2005,10,25,18,40.5,-63.5,hurricane,1,75,976,575,120
10776,Beta,2005,10,29,6,13.6,-81.4,hurricane,1,70,985,90,30
10777,Beta,2005,10,29,12,13.7,-81.6,hurricane,1,75,982,100,30
10778,Beta,2005,10,29,18,13.7,-82.1,hurricane,1,75,980,100,30
10779,Beta,2005,10,30,0,13.6,-82.6,hurricane,2,90,970,100,30
10780,Beta,2005,10,30,6,13.3,-83.1,hurricane,3,100,962,100,30
10781,Beta,2005,10,30,12,12.9,-83.5,hurricane,2,90,970,100,30
10873,Epsilon,2005,12,2,18,33.9,-47.9,hurricane,1,65,987,180,30
10874,Epsilon,2005,12,3,0,34.3,-47.1,hurricane,1,65,987,200,30
10875,Epsilon,2005,12,3,6,34.5,-46.2,hurricane,1,65,987,200,30
10876,Epsilon,2005,12,3,12,34.5,-45,hurricane,1,65,987,200,30
10877,Epsilon,2005,12,3,18,34.5,-43.7,hurricane,1,65,987,200,40
10878,Epsilon,2005,12,4,0,34.3,-42.3,hurricane,1,65,987,190,25
10879,Epsilon,2005,12,4,6,34.4,-41.1,hurricane,1,65,987,175,20
10880,Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1,70,984,175,20
10881,Epsilon,2005,12,4,18,34.3,-38.8,hurricane,1,70,985,175,20
10882,Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1,70,985,175,20
10883,Epsilon,2005,12,5,6,34,-36.7,hurricane,1,75,981,175,20
10884,Epsilon,2005,12,5,12,33.8,-35.5,hurricane,1,75,981,175,20
10885,Epsilon,2005,12,5,18,33.7,-34.6,hurricane,1,70,985,175,20
10886,Epsilon,2005,12,6,0,33.4,-33.8,hurricane,1,65,986,175,20
10887,Epsilon,2005,12,6,6,33.1,-33.7,hurricane,1,65,986,210,45
10888,Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1,65,987,220,25
10889,Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1,65,987,215,30
10890,Epsilon,2005,12,7,0,30.8,-34.9,hurricane,1,65,987,205,55
10891,Epsilon,2005,12,7,6,30.1,-36,hurricane,1,65,987,230,50
10892,Epsilon,2005,12,7,12,29.4,-37.1,hurricane,1,65,987,240,25
11066,Ernesto,2006,8,27,6,16.9,-72.7,hurricane,1,65,992,120,10
11129,Florence,2006,9,10,6,27.1,-65.3,hurricane,1,70,980,345,40
11130,Florence,2006,9,10,12,28.1,-65.9,hurricane,1,75,978,360,40
11131,Florence,2006,9,10,18,29.3,-66.1,hurricane,1,80,976,380,55
11132,Florence,2006,9,11,0,30.4,-66.2,hurricane,1,80,975,400,75
11133,Florence,2006,9,11,6,31.3,-66.2,hurricane,1,70,977,350,85
11134,Florence,2006,9,11,12,32.4,-65.7,hurricane,1,75,974,350,90
11135,Florence,2006,9,11,18,33.6,-65,hurricane,1,75,974,475,90
11136,Florence,2006,9,12,0,34.9,-64.1,hurricane,1,70,975,600,90
11137,Florence,2006,9,12,6,36.3,-63.2,hurricane,1,65,976,630,90
11138,Florence,2006,9,12,12,37.4,-61.9,hurricane,1,65,976,660,90
11139,Florence,2006,9,12,18,38.5,-60.2,hurricane,1,65,977,600,120
11174,Gordon,2006,9,13,0,24,-58.1,hurricane,1,65,987,100,20
11175,Gordon,2006,9,13,6,24.7,-58,hurricane,1,70,984,125,20
11176,Gordon,2006,9,13,12,25.6,-57.9,hurricane,1,80,980,160,40
11177,Gordon,2006,9,13,18,26.5,-57.7,hurricane,2,95,965,175,50
11178,Gordon,2006,9,14,0,27.3,-57.4,hurricane,3,105,955,205,50
11179,Gordon,2006,9,14,6,28.2,-56.8,hurricane,3,105,956,205,50
11180,Gordon,2006,9,14,12,29.1,-56.2,hurricane,3,105,956,210,50
11181,Gordon,2006,9,14,18,29.8,-55.4,hurricane,3,105,958,210,50
11182,Gordon,2006,9,15,0,30.3,-54.6,hurricane,3,100,960,210,50
11183,Gordon,2006,9,15,6,30.8,-53.8,hurricane,2,95,965,195,50
11184,Gordon,2006,9,15,12,31.1,-53.5,hurricane,2,85,973,180,50
11185,Gordon,2006,9,15,18,31.1,-53.5,hurricane,1,80,976,180,50
11186,Gordon,2006,9,16,0,31.1,-53.5,hurricane,1,75,980,180,40
11187,Gordon,2006,9,16,6,31.2,-53.6,hurricane,1,70,983,180,40
11188,Gordon,2006,9,16,12,31.3,-53.8,hurricane,1,65,987,180,40
11189,Gordon,2006,9,16,18,31.5,-53.9,hurricane,1,65,987,180,40
11190,Gordon,2006,9,17,0,31.9,-53.8,hurricane,1,65,987,190,40
11191,Gordon,2006,9,17,6,32.4,-53.7,hurricane,1,65,987,190,40
11192,Gordon,2006,9,17,12,33.3,-53.3,hurricane,1,70,983,180,40
11193,Gordon,2006,9,17,18,34.1,-52.9,hurricane,1,70,983,180,40
11194,Gordon,2006,9,18,0,35,-52.1,hurricane,1,75,981,160,40
11195,Gordon,2006,9,18,6,36.1,-50.6,hurricane,1,75,979,160,40
11196,Gordon,2006,9,18,12,36.9,-48.7,hurricane,1,80,976,160,50
11197,Gordon,2006,9,18,18,37.5,-46.3,hurricane,2,85,972,160,55
11198,Gordon,2006,9,19,0,38,-43.3,hurricane,2,85,972,160,60
11199,Gordon,2006,9,19,6,38.1,-40.2,hurricane,2,90,970,210,60
11200,Gordon,2006,9,19,12,38,-37,hurricane,1,80,977,250,60
11201,Gordon,2006,9,19,18,37.8,-33.5,hurricane,1,75,979,250,60
11202,Gordon,2006,9,20,0,37.7,-29.9,hurricane,1,70,980,225,60
11203,Gordon,2006,9,20,6,37.6,-26.1,hurricane,1,70,980,270,55
11204,Gordon,2006,9,20,12,37.8,-22.6,hurricane,1,65,983,270,60
11205,Gordon,2006,9,20,18,38.5,-18.5,hurricane,1,65,983,270,70
11238,Helene,2006,9,16,12,18.4,-45.3,hurricane,1,65,987,250,25
11239,Helene,2006,9,16,18,18.9,-46.2,hurricane,1,65,986,250,25
11240,Helene,2006,9,17,0,19.4,-47.1,hurricane,1,70,983,250,40
11241,Helene,2006,9,17,6,19.9,-47.9,hurricane,1,75,979,250,40
11242,Helene,2006,9,17,12,20.3,-48.4,hurricane,1,80,976,250,60
11243,Helene,2006,9,17,18,20.8,-48.8,hurricane,2,90,970,250,65
11244,Helene,2006,9,18,0,21.4,-49.1,hurricane,3,100,962,275,75
11245,Helene,2006,9,18,6,22,-49.4,hurricane,3,105,955,275,75
11246,Helene,2006,9,18,12,22.7,-49.7,hurricane,3,105,958,275,75
11247,Helene,2006,9,18,18,23.6,-50.4,hurricane,2,95,962,300,90
